,URL,amount,nutrient,recipe
3,https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,300mg,Sodium,Indian Eggplant - Bhurtha
4,https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,505mg,Potassium,Indian Eggplant - Bhurtha
5,https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,13.4g,Total Carbohydrates,Indian Eggplant - Bhurtha
6,https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,6.1g,Dietary Fiber,Indian Eggplant - Bhurtha
7,https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,2.4g,Protein,Indian Eggplant - Bhurtha
8,https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,6g,Sugars,Indian Eggplant - Bhurtha
9,https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,665IU,Vitamin A,Indian Eggplant - Bhurtha
10,https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,12mg,Vitamin C,Indian Eggplant - Bhurtha
11,https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,35mg,Calcium,Indian Eggplant - Bhurtha
12,https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,1mg,Iron,Indian Eggplant - Bhurtha
13,https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,0mg,Thiamin,Indian Eggplant - Bhurtha
14,https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,2mg,Niacin,Indian Eggplant - Bhurtha
15,https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,0mg,Vitamin B6,Indian Eggplant - Bhurtha
16,https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,31mg,Magnesium,Indian Eggplant - Bhurtha
17,https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,44mcg,Folate,Indian Eggplant - Bhurtha
0,https://www.allrecipes.com/recipe/189966/balsamic-baked-tilapia/,17.3g,Total Fat,Balsamic Baked Tilapia
1,https://www.allrecipes.com/recipe/189966/balsamic-baked-tilapia/,7.0g,Saturated Fat,Balsamic Baked Tilapia
2,https://www.allrecipes.com/recipe/189966/balsamic-baked-tilapia/,67mg,Cholesterol,Balsamic Baked Tilapia
3,https://www.allrecipes.com/recipe/189966/balsamic-baked-tilapia/,541mg,Sodium,Balsamic Baked Tilapia
4,https://www.allrecipes.com/recipe/189966/balsamic-baked-tilapia/,874mg,Potassium,Balsamic Baked Tilapia
5,https://www.allrecipes.com/recipe/189966/balsamic-baked-tilapia/,10.7g,Total Carbohydrates,Balsamic Baked Tilapia
6,https://www.allrecipes.com/recipe/189966/balsamic-baked-tilapia/,2.8g,Dietary Fiber,Balsamic Baked Tilapia
7,https://www.allrecipes.com/recipe/189966/balsamic-baked-tilapia/,32.3g,Protein,Balsamic Baked Tilapia
8,https://www.allrecipes.com/recipe/189966/balsamic-baked-tilapia/,5g,Sugars,Balsamic Baked Tilapia
9,https://www.allrecipes.com/recipe/189966/balsamic-baked-tilapia/,2787IU,Vitamin A,Balsamic Baked Tilapia
10,https://www.allrecipes.com/recipe/189966/balsamic-baked-tilapia/,53mg,Vitamin C,Balsamic Baked Tilapia
11,https://www.allrecipes.com/recipe/189966/balsamic-baked-tilapia/,261mg,Calcium,Balsamic Baked Tilapia
12,https://www.allrecipes.com/recipe/189966/balsamic-baked-tilapia/,1mg,Iron,Balsamic Baked Tilapia
13,https://www.allrecipes.com/recipe/189966/balsamic-baked-tilapia/,0mg,Thiamin,Balsamic Baked Tilapia
14,https://www.allrecipes.com/recipe/189966/balsamic-baked-tilapia/,8mg,Niacin,Balsamic Baked Tilapia
15,https://www.allrecipes.com/recipe/189966/balsamic-baked-tilapia/,1mg,Vitamin B6,Balsamic Baked Tilapia
16,https://www.allrecipes.com/recipe/189966/balsamic-baked-tilapia/,63mg,Magnesium,Balsamic Baked Tilapia
17,https://www.allrecipes.com/recipe/189966/balsamic-baked-tilapia/,105mcg,Folate,Balsamic Baked Tilapia
0,https://www.allrecipes.com/recipe/50026/cajun-chicken-lasagna/,29g,Total Fat,Cajun Chicken Lasagna
1,https://www.allrecipes.com/recipe/50026/cajun-chicken-lasagna/,11.0g,Saturated Fat,Cajun Chicken Lasagna
2,https://www.allrecipes.com/recipe/50026/cajun-chicken-lasagna/,75mg,Cholesterol,Cajun Chicken Lasagna
3,https://www.allrecipes.com/recipe/50026/cajun-chicken-lasagna/,1045mg,Sodium,Cajun Chicken Lasagna
4,https://www.allrecipes.com/recipe/50026/cajun-chicken-lasagna/,283mg,Potassium,Cajun Chicken Lasagna
5,https://www.allrecipes.com/recipe/50026/cajun-chicken-lasagna/,32g,Total Carbohydrates,Cajun Chicken Lasagna
6,https://www.allrecipes.com/recipe/50026/cajun-chicken-lasagna/,1.5g,Dietary Fiber,Cajun Chicken Lasagna
7,https://www.allrecipes.com/recipe/50026/cajun-chicken-lasagna/,25.4g,Protein,Cajun Chicken Lasagna
8,https://www.allrecipes.com/recipe/50026/cajun-chicken-lasagna/,3g,Sugars,Cajun Chicken Lasagna
9,https://www.allrecipes.com/recipe/50026/cajun-chicken-lasagna/,205IU,Vitamin A,Cajun Chicken Lasagna
10,https://www.allrecipes.com/recipe/50026/cajun-chicken-lasagna/,4mg,Vitamin C,Cajun Chicken Lasagna
11,https://www.allrecipes.com/recipe/50026/cajun-chicken-lasagna/,169mg,Calcium,Cajun Chicken Lasagna
12,https://www.allrecipes.com/recipe/50026/cajun-chicken-lasagna/,2mg,Iron,Cajun Chicken Lasagna
13,https://www.allrecipes.com/recipe/50026/cajun-chicken-lasagna/,0mg,Thiamin,Cajun Chicken Lasagna
14,https://www.allrecipes.com/recipe/50026/cajun-chicken-lasagna/,11mg,Niacin,Cajun Chicken Lasagna
15,https://www.allrecipes.com/recipe/50026/cajun-chicken-lasagna/,0mg,Vitamin B6,Cajun Chicken Lasagna
16,https://www.allrecipes.com/recipe/50026/cajun-chicken-lasagna/,39mg,Magnesium,Cajun Chicken Lasagna
17,https://www.allrecipes.com/recipe/50026/cajun-chicken-lasagna/,82mcg,Folate,Cajun Chicken Lasagna
0,https://www.allrecipes.com/recipe/47599/wiener-schnitzel/,12.4g,Total Fat,Wiener Schnitzel
1,https://www.allrecipes.com/recipe/47599/wiener-schnitzel/,4.0g,Saturated Fat,Wiener Schnitzel
2,https://www.allrecipes.com/recipe/47599/wiener-schnitzel/,169mg,Cholesterol,Wiener Schnitzel
3,https://www.allrecipes.com/recipe/47599/wiener-schnitzel/,479mg,Sodium,Wiener Schnitzel
4,https://www.allrecipes.com/recipe/47599/wiener-schnitzel/,303mg,Potassium,Wiener Schnitzel
5,https://www.allrecipes.com/recipe/47599/wiener-schnitzel/,51g,Total Carbohydrates,Wiener Schnitzel
6,https://www.allrecipes.com/recipe/47599/wiener-schnitzel/,2.9g,Dietary Fiber,Wiener Schnitzel
7,https://www.allrecipes.com/recipe/47599/wiener-schnitzel/,27.4g,Protein,Wiener Schnitzel
8,https://www.allrecipes.com/recipe/47599/wiener-schnitzel/,4g,Sugars,Wiener Schnitzel
9,https://www.allrecipes.com/recipe/47599/wiener-schnitzel/,122IU,Vitamin A,Wiener Schnitzel
10,https://www.allrecipes.com/recipe/47599/wiener-schnitzel/,0mg,Vitamin C,Wiener Schnitzel
11,https://www.allrecipes.com/recipe/47599/wiener-schnitzel/,133mg,Calcium,Wiener Schnitzel
12,https://www.allrecipes.com/recipe/47599/wiener-schnitzel/,5mg,Iron,Wiener Schnitzel
13,https://www.allrecipes.com/recipe/47599/wiener-schnitzel/,1mg,Thiamin,Wiener Schnitzel
14,https://www.allrecipes.com/recipe/47599/wiener-schnitzel/,12mg,Niacin,Wiener Schnitzel
15,https://www.allrecipes.com/recipe/47599/wiener-schnitzel/,0mg,Vitamin B6,Wiener Schnitzel
16,https://www.allrecipes.com/recipe/47599/wiener-schnitzel/,43mg,Magnesium,Wiener Schnitzel
17,https://www.allrecipes.com/recipe/47599/wiener-schnitzel/,106mcg,Folate,Wiener Schnitzel
0,https://www.allrecipes.com/recipe/21090/vegetarian-four-cheese-lasagna/,29.5g,Total Fat,Vegetarian Four Cheese Lasagna
1,https://www.allrecipes.com/recipe/21090/vegetarian-four-cheese-lasagna/,15.0g,Saturated Fat,Vegetarian Four Cheese Lasagna
2,https://www.allrecipes.com/recipe/21090/vegetarian-four-cheese-lasagna/,124mg,Cholesterol,Vegetarian Four Cheese Lasagna
3,https://www.allrecipes.com/recipe/21090/vegetarian-four-cheese-lasagna/,1176mg,Sodium,Vegetarian Four Cheese Lasagna
4,https://www.allrecipes.com/recipe/21090/vegetarian-four-cheese-lasagna/,857mg,Potassium,Vegetarian Four Cheese Lasagna
5,https://www.allrecipes.com/recipe/21090/vegetarian-four-cheese-lasagna/,20.4g,Total Carbohydrates,Vegetarian Four Cheese Lasagna
6,https://www.allrecipes.com/recipe/21090/vegetarian-four-cheese-lasagna/,4.8g,Dietary Fiber,Vegetarian Four Cheese Lasagna
7,https://www.allrecipes.com/recipe/21090/vegetarian-four-cheese-lasagna/,28.8g,Protein,Vegetarian Four Cheese Lasagna
8,https://www.allrecipes.com/recipe/21090/vegetarian-four-cheese-lasagna/,9g,Sugars,Vegetarian Four Cheese Lasagna
9,https://www.allrecipes.com/recipe/21090/vegetarian-four-cheese-lasagna/,3678IU,Vitamin A,Vegetarian Four Cheese Lasagna
10,https://www.allrecipes.com/recipe/21090/vegetarian-four-cheese-lasagna/,27mg,Vitamin C,Vegetarian Four Cheese Lasagna
11,https://www.allrecipes.com/recipe/21090/vegetarian-four-cheese-lasagna/,786mg,Calcium,Vegetarian Four Cheese Lasagna
12,https://www.allrecipes.com/recipe/21090/vegetarian-four-cheese-lasagna/,3mg,Iron,Vegetarian Four Cheese Lasagna
13,https://www.allrecipes.com/recipe/21090/vegetarian-four-cheese-lasagna/,0mg,Thiamin,Vegetarian Four Cheese Lasagna
14,https://www.allrecipes.com/recipe/21090/vegetarian-four-cheese-lasagna/,7mg,Niacin,Vegetarian Four Cheese Lasagna
15,https://www.allrecipes.com/recipe/21090/vegetarian-four-cheese-lasagna/,0mg,Vitamin B6,Vegetarian Four Cheese Lasagna
16,https://www.allrecipes.com/recipe/21090/vegetarian-four-cheese-lasagna/,69mg,Magnesium,Vegetarian Four Cheese Lasagna
17,https://www.allrecipes.com/recipe/21090/vegetarian-four-cheese-lasagna/,68mcg,Folate,Vegetarian Four Cheese Lasagna
0,https://www.allrecipes.com/recipe/132814/easy-yet-romantic-filet-mignon/,35g,Total Fat,Easy Yet Romantic Filet Mignon
1,https://www.allrecipes.com/recipe/132814/easy-yet-romantic-filet-mignon/,12.0g,Saturated Fat,Easy Yet Romantic Filet Mignon
2,https://www.allrecipes.com/recipe/132814/easy-yet-romantic-filet-mignon/,196mg,Cholesterol,Easy Yet Romantic Filet Mignon
3,https://www.allrecipes.com/recipe/132814/easy-yet-romantic-filet-mignon/,444mg,Sodium,Easy Yet Romantic Filet Mignon
4,https://www.allrecipes.com/recipe/132814/easy-yet-romantic-filet-mignon/,905mg,Potassium,Easy Yet Romantic Filet Mignon
5,https://www.allrecipes.com/recipe/132814/easy-yet-romantic-filet-mignon/,2.1g,Total Carbohydrates,Easy Yet Romantic Filet Mignon
6,https://www.allrecipes.com/recipe/132814/easy-yet-romantic-filet-mignon/,0.1g,Dietary Fiber,Easy Yet Romantic Filet Mignon
7,https://www.allrecipes.com/recipe/132814/easy-yet-romantic-filet-mignon/,67.4g,Protein,Easy Yet Romantic Filet Mignon
8,https://www.allrecipes.com/recipe/132814/easy-yet-romantic-filet-mignon/,0g,Sugars,Easy Yet Romantic Filet Mignon
9,https://www.allrecipes.com/recipe/132814/easy-yet-romantic-filet-mignon/,129IU,Vitamin A,Easy Yet Romantic Filet Mignon
10,https://www.allrecipes.com/recipe/132814/easy-yet-romantic-filet-mignon/,1mg,Vitamin C,Easy Yet Romantic Filet Mignon
11,https://www.allrecipes.com/recipe/132814/easy-yet-romantic-filet-mignon/,47mg,Calcium,Easy Yet Romantic Filet Mignon
12,https://www.allrecipes.com/recipe/132814/easy-yet-romantic-filet-mignon/,4mg,Iron,Easy Yet Romantic Filet Mignon
13,https://www.allrecipes.com/recipe/132814/easy-yet-romantic-filet-mignon/,0mg,Thiamin,Easy Yet Romantic Filet Mignon
14,https://www.allrecipes.com/recipe/132814/easy-yet-romantic-filet-mignon/,27mg,Niacin,Easy Yet Romantic Filet Mignon
15,https://www.allrecipes.com/recipe/132814/easy-yet-romantic-filet-mignon/,1mg,Vitamin B6,Easy Yet Romantic Filet Mignon
16,https://www.allrecipes.com/recipe/132814/easy-yet-romantic-filet-mignon/,60mg,Magnesium,Easy Yet Romantic Filet Mignon
17,https://www.allrecipes.com/recipe/132814/easy-yet-romantic-filet-mignon/,27mcg,Folate,Easy Yet Romantic Filet Mignon
0,https://www.allrecipes.com/recipe/18377/blackened-tuna/,14g,Total Fat,Blackened Tuna
1,https://www.allrecipes.com/recipe/18377/blackened-tuna/,4g,Saturated Fat,Blackened Tuna
2,https://www.allrecipes.com/recipe/18377/blackened-tuna/,54mg,Cholesterol,Blackened Tuna
3,https://www.allrecipes.com/recipe/18377/blackened-tuna/,546mg,Sodium,Blackened Tuna
4,https://www.allrecipes.com/recipe/18377/blackened-tuna/,316mg,Potassium,Blackened Tuna
5,https://www.allrecipes.com/recipe/18377/blackened-tuna/,1.1g,Total Carbohydrates,Blackened Tuna
6,https://www.allrecipes.com/recipe/18377/blackened-tuna/,0.2g,Dietary Fiber,Blackened Tuna
7,https://www.allrecipes.com/recipe/18377/blackened-tuna/,26.7g,Protein,Blackened Tuna
8,https://www.allrecipes.com/recipe/18377/blackened-tuna/,0g,Sugars,Blackened Tuna
9,https://www.allrecipes.com/recipe/18377/blackened-tuna/,2348IU,Vitamin A,Blackened Tuna
10,https://www.allrecipes.com/recipe/18377/blackened-tuna/,0mg,Vitamin C,Blackened Tuna
11,https://www.allrecipes.com/recipe/18377/blackened-tuna/,10mg,Calcium,Blackened Tuna
12,https://www.allrecipes.com/recipe/18377/blackened-tuna/,1mg,Iron,Blackened Tuna
13,https://www.allrecipes.com/recipe/18377/blackened-tuna/,0mg,Thiamin,Blackened Tuna
14,https://www.allrecipes.com/recipe/18377/blackened-tuna/,14mg,Niacin,Blackened Tuna
15,https://www.allrecipes.com/recipe/18377/blackened-tuna/,0mg,Vitamin B6,Blackened Tuna
16,https://www.allrecipes.com/recipe/18377/blackened-tuna/,57mg,Magnesium,Blackened Tuna
17,https://www.allrecipes.com/recipe/18377/blackened-tuna/,2mcg,Folate,Blackened Tuna
0,https://www.allrecipes.com/recipe/8970/millie-pasquinellis-fried-chicken/,37.9g,Total Fat,Millie Pasquinelli's Fried Chicken
1,https://www.allrecipes.com/recipe/8970/millie-pasquinellis-fried-chicken/,10.0g,Saturated Fat,Millie Pasquinelli's Fried Chicken
2,https://www.allrecipes.com/recipe/8970/millie-pasquinellis-fried-chicken/,204mg,Cholesterol,Millie Pasquinelli's Fried Chicken
3,https://www.allrecipes.com/recipe/8970/millie-pasquinellis-fried-chicken/,1304mg,Sodium,Millie Pasquinelli's Fried Chicken
4,https://www.allrecipes.com/recipe/8970/millie-pasquinellis-fried-chicken/,462mg,Potassium,Millie Pasquinelli's Fried Chicken
5,https://www.allrecipes.com/recipe/8970/millie-pasquinellis-fried-chicken/,26.8g,Total Carbohydrates,Millie Pasquinelli's Fried Chicken
6,https://www.allrecipes.com/recipe/8970/millie-pasquinellis-fried-chicken/,1.2g,Dietary Fiber,Millie Pasquinelli's Fried Chicken
7,https://www.allrecipes.com/recipe/8970/millie-pasquinellis-fried-chicken/,41g,Protein,Millie Pasquinelli's Fried Chicken
8,https://www.allrecipes.com/recipe/8970/millie-pasquinellis-fried-chicken/,1g,Sugars,Millie Pasquinelli's Fried Chicken
9,https://www.allrecipes.com/recipe/8970/millie-pasquinellis-fried-chicken/,649IU,Vitamin A,Millie Pasquinelli's Fried Chicken
10,https://www.allrecipes.com/recipe/8970/millie-pasquinellis-fried-chicken/,4mg,Vitamin C,Millie Pasquinelli's Fried Chicken
11,https://www.allrecipes.com/recipe/8970/millie-pasquinellis-fried-chicken/,60mg,Calcium,Millie Pasquinelli's Fried Chicken
12,https://www.allrecipes.com/recipe/8970/millie-pasquinellis-fried-chicken/,4mg,Iron,Millie Pasquinelli's Fried Chicken
13,https://www.allrecipes.com/recipe/8970/millie-pasquinellis-fried-chicken/,0mg,Thiamin,Millie Pasquinelli's Fried Chicken
14,https://www.allrecipes.com/recipe/8970/millie-pasquinellis-fried-chicken/,23mg,Niacin,Millie Pasquinelli's Fried Chicken
15,https://www.allrecipes.com/recipe/8970/millie-pasquinellis-fried-chicken/,1mg,Vitamin B6,Millie Pasquinelli's Fried Chicken
16,https://www.allrecipes.com/recipe/8970/millie-pasquinellis-fried-chicken/,50mg,Magnesium,Millie Pasquinelli's Fried Chicken
17,https://www.allrecipes.com/recipe/8970/millie-pasquinellis-fried-chicken/,77mcg,Folate,Millie Pasquinelli's Fried Chicken
0,https://www.allrecipes.com/recipe/18377/blackened-tuna/,14g,Total Fat,Blackened Tuna
1,https://www.allrecipes.com/recipe/18377/blackened-tuna/,4.0g,Saturated Fat,Blackened Tuna
2,https://www.allrecipes.com/recipe/18377/blackened-tuna/,54mg,Cholesterol,Blackened Tuna
3,https://www.allrecipes.com/recipe/18377/blackened-tuna/,546mg,Sodium,Blackened Tuna
4,https://www.allrecipes.com/recipe/18377/blackened-tuna/,316mg,Potassium,Blackened Tuna
5,https://www.allrecipes.com/recipe/18377/blackened-tuna/,1.1g,Total Carbohydrates,Blackened Tuna
6,https://www.allrecipes.com/recipe/18377/blackened-tuna/,0.2g,Dietary Fiber,Blackened Tuna
7,https://www.allrecipes.com/recipe/18377/blackened-tuna/,26.7g,Protein,Blackened Tuna
8,https://www.allrecipes.com/recipe/18377/blackened-tuna/,0g,Sugars,Blackened Tuna
9,https://www.allrecipes.com/recipe/18377/blackened-tuna/,2348IU,Vitamin A,Blackened Tuna
10,https://www.allrecipes.com/recipe/18377/blackened-tuna/,0mg,Vitamin C,Blackened Tuna
11,https://www.allrecipes.com/recipe/18377/blackened-tuna/,10mg,Calcium,Blackened Tuna
12,https://www.allrecipes.com/recipe/18377/blackened-tuna/,1mg,Iron,Blackened Tuna
13,https://www.allrecipes.com/recipe/18377/blackened-tuna/,0mg,Thiamin,Blackened Tuna
14,https://www.allrecipes.com/recipe/18377/blackened-tuna/,14mg,Niacin,Blackened Tuna
15,https://www.allrecipes.com/recipe/18377/blackened-tuna/,0mg,Vitamin B6,Blackened Tuna
16,https://www.allrecipes.com/recipe/18377/blackened-tuna/,57mg,Magnesium,Blackened Tuna
17,https://www.allrecipes.com/recipe/18377/blackened-tuna/,2mcg,Folate,Blackened Tuna
0,https://www.allrecipes.com/recipe/40574/teriyaki-marinated-chicken/,15.2g,Total Fat,Teriyaki Marinated Chicken
1,https://www.allrecipes.com/recipe/40574/teriyaki-marinated-chicken/,3.0g,Saturated Fat,Teriyaki Marinated Chicken
2,https://www.allrecipes.com/recipe/40574/teriyaki-marinated-chicken/,68mg,Cholesterol,Teriyaki Marinated Chicken
3,https://www.allrecipes.com/recipe/40574/teriyaki-marinated-chicken/,982mg,Sodium,Teriyaki Marinated Chicken
4,https://www.allrecipes.com/recipe/40574/teriyaki-marinated-chicken/,410mg,Potassium,Teriyaki Marinated Chicken
5,https://www.allrecipes.com/recipe/40574/teriyaki-marinated-chicken/,17g,Total Carbohydrates,Teriyaki Marinated Chicken
6,https://www.allrecipes.com/recipe/40574/teriyaki-marinated-chicken/,0.3g,Dietary Fiber,Teriyaki Marinated Chicken
7,https://www.allrecipes.com/recipe/40574/teriyaki-marinated-chicken/,28.5g,Protein,Teriyaki Marinated Chicken
8,https://www.allrecipes.com/recipe/40574/teriyaki-marinated-chicken/,14g,Sugars,Teriyaki Marinated Chicken
9,https://www.allrecipes.com/recipe/40574/teriyaki-marinated-chicken/,27IU,Vitamin A,Teriyaki Marinated Chicken
10,https://www.allrecipes.com/recipe/40574/teriyaki-marinated-chicken/,6mg,Vitamin C,Teriyaki Marinated Chicken
11,https://www.allrecipes.com/recipe/40574/teriyaki-marinated-chicken/,31mg,Calcium,Teriyaki Marinated Chicken
12,https://www.allrecipes.com/recipe/40574/teriyaki-marinated-chicken/,1mg,Iron,Teriyaki Marinated Chicken
13,https://www.allrecipes.com/recipe/40574/teriyaki-marinated-chicken/,0mg,Thiamin,Teriyaki Marinated Chicken
14,https://www.allrecipes.com/recipe/40574/teriyaki-marinated-chicken/,19mg,Niacin,Teriyaki Marinated Chicken
15,https://www.allrecipes.com/recipe/40574/teriyaki-marinated-chicken/,1mg,Vitamin B6,Teriyaki Marinated Chicken
16,https://www.allrecipes.com/recipe/40574/teriyaki-marinated-chicken/,46mg,Magnesium,Teriyaki Marinated Chicken
17,https://www.allrecipes.com/recipe/40574/teriyaki-marinated-chicken/,15mcg,Folate,Teriyaki Marinated Chicken
0,https://www.allrecipes.com/recipe/142488/amazing-spicy-grilled-shrimp/,22.8g,Total Fat,Amazing Spicy Grilled Shrimp
1,https://www.allrecipes.com/recipe/142488/amazing-spicy-grilled-shrimp/,3.0g,Saturated Fat,Amazing Spicy Grilled Shrimp
2,https://www.allrecipes.com/recipe/142488/amazing-spicy-grilled-shrimp/,230mg,Cholesterol,Amazing Spicy Grilled Shrimp
3,https://www.allrecipes.com/recipe/142488/amazing-spicy-grilled-shrimp/,827mg,Sodium,Amazing Spicy Grilled Shrimp
4,https://www.allrecipes.com/recipe/142488/amazing-spicy-grilled-shrimp/,270mg,Potassium,Amazing Spicy Grilled Shrimp
5,https://www.allrecipes.com/recipe/142488/amazing-spicy-grilled-shrimp/,4.1g,Total Carbohydrates,Amazing Spicy Grilled Shrimp
6,https://www.allrecipes.com/recipe/142488/amazing-spicy-grilled-shrimp/,0.3g,Dietary Fiber,Amazing Spicy Grilled Shrimp
7,https://www.allrecipes.com/recipe/142488/amazing-spicy-grilled-shrimp/,25.1g,Protein,Amazing Spicy Grilled Shrimp
8,https://www.allrecipes.com/recipe/142488/amazing-spicy-grilled-shrimp/,1g,Sugars,Amazing Spicy Grilled Shrimp
9,https://www.allrecipes.com/recipe/142488/amazing-spicy-grilled-shrimp/,503IU,Vitamin A,Amazing Spicy Grilled Shrimp
10,https://www.allrecipes.com/recipe/142488/amazing-spicy-grilled-shrimp/,14mg,Vitamin C,Amazing Spicy Grilled Shrimp
11,https://www.allrecipes.com/recipe/142488/amazing-spicy-grilled-shrimp/,58mg,Calcium,Amazing Spicy Grilled Shrimp
