,URL,ingredient
5,https://www.allrecipes.com/recipe/14229/tabbouleh-i/,1 cup chopped fresh parsley
6,https://www.allrecipes.com/recipe/14229/tabbouleh-i/,1/4 cup chopped fresh mint
7,https://www.allrecipes.com/recipe/14229/tabbouleh-i/,"3 tomatoes, chopped"
8,https://www.allrecipes.com/recipe/14229/tabbouleh-i/,"1 cucumber - peeled, seeded and chopped"
9,https://www.allrecipes.com/recipe/14229/tabbouleh-i/,1 teaspoon salt
10,https://www.allrecipes.com/recipe/14229/tabbouleh-i/,ground black pepper to taste
0,https://www.allrecipes.com/recipe/16122/spicy-mexican-salad/,1 (10 ounce) package chopped romaine lettuce
1,https://www.allrecipes.com/recipe/16122/spicy-mexican-salad/,1 1/2 cups shredded Cheddar and Monterey cheese blend
2,https://www.allrecipes.com/recipe/16122/spicy-mexican-salad/,"1 (15 ounce) can pinto beans, drained"
3,https://www.allrecipes.com/recipe/16122/spicy-mexican-salad/,"1 (15 ounce) can black beans, rinsed and drained"
4,https://www.allrecipes.com/recipe/16122/spicy-mexican-salad/,"2 tomatoes, chopped"
5,https://www.allrecipes.com/recipe/16122/spicy-mexican-salad/,1 (10.5 ounce) bag spicy corn chips
6,https://www.allrecipes.com/recipe/16122/spicy-mexican-salad/,1 (16 ounce) bottle Catalina salad dressing
0,https://www.allrecipes.com/recipe/14118/minestrone-soup/,4 cups vegetable stock
1,https://www.allrecipes.com/recipe/14118/minestrone-soup/,2 (14.5 ounce) cans stewed tomatoes
2,https://www.allrecipes.com/recipe/14118/minestrone-soup/,"1 large potato, cubed"
3,https://www.allrecipes.com/recipe/14118/minestrone-soup/,"1 onion, chopped"
4,https://www.allrecipes.com/recipe/14118/minestrone-soup/,"2 stalks celery, chopped"
5,https://www.allrecipes.com/recipe/14118/minestrone-soup/,"2 carrots, chopped"
6,https://www.allrecipes.com/recipe/14118/minestrone-soup/,"1 large head cabbage, finely chopped"
7,https://www.allrecipes.com/recipe/14118/minestrone-soup/,2 tablespoons Italian seasoning
8,https://www.allrecipes.com/recipe/14118/minestrone-soup/,1 (15 ounce) can kidney beans
9,https://www.allrecipes.com/recipe/14118/minestrone-soup/,3 cups fresh corn kernels
10,https://www.allrecipes.com/recipe/14118/minestrone-soup/,"1 large zucchini, sliced"
11,https://www.allrecipes.com/recipe/14118/minestrone-soup/,1 cup uncooked orzo pasta
12,https://www.allrecipes.com/recipe/14118/minestrone-soup/,salt and pepper to taste
0,https://www.allrecipes.com/recipe/9456/sauerkraut-salad/,"1 quart sauerkraut, drained"
1,https://www.allrecipes.com/recipe/9456/sauerkraut-salad/,"1 onion, chopped"
2,https://www.allrecipes.com/recipe/9456/sauerkraut-salad/,"2 stalks celery, chopped"
3,https://www.allrecipes.com/recipe/9456/sauerkraut-salad/,"1 green bell pepper, chopped"
4,https://www.allrecipes.com/recipe/9456/sauerkraut-salad/,"1 large carrots, chopped"
5,https://www.allrecipes.com/recipe/9456/sauerkraut-salad/,"1 (4 ounce) jar diced pimento peppers, drained"
6,https://www.allrecipes.com/recipe/9456/sauerkraut-salad/,1 teaspoon mustard seed
7,https://www.allrecipes.com/recipe/9456/sauerkraut-salad/,1 1/2 cups white sugar
8,https://www.allrecipes.com/recipe/9456/sauerkraut-salad/,1 cup vegetable oil
9,https://www.allrecipes.com/recipe/9456/sauerkraut-salad/,1/2 cup cider vinegar
0,https://www.allrecipes.com/recipe/24762/cranberry-apple-casserole/,1 (21 ounce) can apple pie filling
1,https://www.allrecipes.com/recipe/24762/cranberry-apple-casserole/,1 (16 ounce) can whole berry cranberry sauce
2,https://www.allrecipes.com/recipe/24762/cranberry-apple-casserole/,"1/4 cup butter, softened"
3,https://www.allrecipes.com/recipe/24762/cranberry-apple-casserole/,1 1/2 cups rolled oats
4,https://www.allrecipes.com/recipe/24762/cranberry-apple-casserole/,3/4 cup brown sugar
0,https://www.allrecipes.com/recipe/24046/pineapple-pretzel-salad/,2 cups crushed pretzels
1,https://www.allrecipes.com/recipe/24046/pineapple-pretzel-salad/,"1 cup butter, melted"
2,https://www.allrecipes.com/recipe/24046/pineapple-pretzel-salad/,1 (8 ounce) package cream cheese
3,https://www.allrecipes.com/recipe/24046/pineapple-pretzel-salad/,1 cup white sugar
4,https://www.allrecipes.com/recipe/24046/pineapple-pretzel-salad/,"1 (8 ounce) container frozen whipped topping, thawed"
5,https://www.allrecipes.com/recipe/24046/pineapple-pretzel-salad/,2 (20 ounce) cans crushed pineapple
6,https://www.allrecipes.com/recipe/24046/pineapple-pretzel-salad/,1/2 (3.4 ounce) package instant vanilla pudding mix
0,https://www.allrecipes.com/recipe/19034/cream-puffs-ii/,1 cup water
1,https://www.allrecipes.com/recipe/19034/cream-puffs-ii/,1/2 cup butter
2,https://www.allrecipes.com/recipe/19034/cream-puffs-ii/,1 cup sifted all-purpose flour
3,https://www.allrecipes.com/recipe/19034/cream-puffs-ii/,1/4 teaspoon salt
4,https://www.allrecipes.com/recipe/19034/cream-puffs-ii/,4 eggs
5,https://www.allrecipes.com/recipe/19034/cream-puffs-ii/,1 pint heavy cream
6,https://www.allrecipes.com/recipe/19034/cream-puffs-ii/,1 tablespoon white sugar
7,https://www.allrecipes.com/recipe/19034/cream-puffs-ii/,1/2 teaspoon vanilla extract
8,https://www.allrecipes.com/recipe/19034/cream-puffs-ii/,1/2 cup semisweet chocolate chips
0,https://www.allrecipes.com/recipe/213707/calabacitas-con-elote-zucchini-with-corn/,2 1/2 cups fresh corn kernels
1,https://www.allrecipes.com/recipe/213707/calabacitas-con-elote-zucchini-with-corn/,1 tablespoon olive oil
2,https://www.allrecipes.com/recipe/213707/calabacitas-con-elote-zucchini-with-corn/,1/4 cup chopped onion
3,https://www.allrecipes.com/recipe/213707/calabacitas-con-elote-zucchini-with-corn/,"1 clove garlic, minced"
4,https://www.allrecipes.com/recipe/213707/calabacitas-con-elote-zucchini-with-corn/,"1 pound zucchini, sliced"
5,https://www.allrecipes.com/recipe/213707/calabacitas-con-elote-zucchini-with-corn/,"3 roma (plum) tomatoes, chopped"
6,https://www.allrecipes.com/recipe/213707/calabacitas-con-elote-zucchini-with-corn/,"1 fresh poblano chile pepper - seeded, deveined, and chopped"
7,https://www.allrecipes.com/recipe/213707/calabacitas-con-elote-zucchini-with-corn/,salt and black pepper to taste
8,https://www.allrecipes.com/recipe/213707/calabacitas-con-elote-zucchini-with-corn/,1/4 cup crumbled cotija cheese
0,https://www.allrecipes.com/recipe/86808/tomato-cucumber-salad-with-mint/,1/3 cup red wine vinegar
1,https://www.allrecipes.com/recipe/86808/tomato-cucumber-salad-with-mint/,1 tablespoon white sugar
2,https://www.allrecipes.com/recipe/86808/tomato-cucumber-salad-with-mint/,1 teaspoon salt
3,https://www.allrecipes.com/recipe/86808/tomato-cucumber-salad-with-mint/,"2 large cucumbers, peeled, seeded, and cut into 1/2-inch slices"
4,https://www.allrecipes.com/recipe/86808/tomato-cucumber-salad-with-mint/,"3 large tomatoes, seeded and chopped"
5,https://www.allrecipes.com/recipe/86808/tomato-cucumber-salad-with-mint/,2/3 cup chopped red onion
6,https://www.allrecipes.com/recipe/86808/tomato-cucumber-salad-with-mint/,1/2 cup chopped fresh mint
7,https://www.allrecipes.com/recipe/86808/tomato-cucumber-salad-with-mint/,2 tablespoons olive oil
8,https://www.allrecipes.com/recipe/86808/tomato-cucumber-salad-with-mint/,salt and pepper to taste
0,https://www.allrecipes.com/recipe/34727/tangy-pear-and-blue-cheese-salad/,1/3 cup ketchup
1,https://www.allrecipes.com/recipe/34727/tangy-pear-and-blue-cheese-salad/,1/2 cup distilled white vinegar
2,https://www.allrecipes.com/recipe/34727/tangy-pear-and-blue-cheese-salad/,3/4 cup white sugar
3,https://www.allrecipes.com/recipe/34727/tangy-pear-and-blue-cheese-salad/,2 teaspoons salt
4,https://www.allrecipes.com/recipe/34727/tangy-pear-and-blue-cheese-salad/,1 cup canola oil
5,https://www.allrecipes.com/recipe/34727/tangy-pear-and-blue-cheese-salad/,"2 heads romaine lettuce, chopped"
6,https://www.allrecipes.com/recipe/34727/tangy-pear-and-blue-cheese-salad/,4 ounces crumbled blue cheese
7,https://www.allrecipes.com/recipe/34727/tangy-pear-and-blue-cheese-salad/,"2 pears - peeled, cored and chopped"
8,https://www.allrecipes.com/recipe/34727/tangy-pear-and-blue-cheese-salad/,1/2 cup toasted chopped walnuts
9,https://www.allrecipes.com/recipe/34727/tangy-pear-and-blue-cheese-salad/,"1/2 red onion, chopped"
0,https://www.allrecipes.com/recipe/25474/marinated-barbequed-vegetables/,"1 small eggplant, cut into 3/4 inch thick slices"
1,https://www.allrecipes.com/recipe/25474/marinated-barbequed-vegetables/,"2 small red bell peppers, seeded and cut into wide strips"
2,https://www.allrecipes.com/recipe/25474/marinated-barbequed-vegetables/,"3 zucchinis, sliced"
3,https://www.allrecipes.com/recipe/25474/marinated-barbequed-vegetables/,"6 fresh mushrooms, stems removed"
4,https://www.allrecipes.com/recipe/25474/marinated-barbequed-vegetables/,1/4 cup olive oil
5,https://www.allrecipes.com/recipe/25474/marinated-barbequed-vegetables/,1/4 cup lemon juice
6,https://www.allrecipes.com/recipe/25474/marinated-barbequed-vegetables/,1/4 cup coarsely chopped fresh basil
7,https://www.allrecipes.com/recipe/25474/marinated-barbequed-vegetables/,"2 cloves garlic, peeled and minced"
0,https://www.allrecipes.com/recipe/25892/spinach-casserole/,"2 (10 ounce) packages frozen chopped spinach, thawed and drained"
1,https://www.allrecipes.com/recipe/25892/spinach-casserole/,"1 (8 ounce) package cream cheese, softened"
2,https://www.allrecipes.com/recipe/25892/spinach-casserole/,1 (10.75 ounce) can condensed cream of mushroom soup
3,https://www.allrecipes.com/recipe/25892/spinach-casserole/,"1 (6 ounce) can French-fried onions, divided"
0,https://www.allrecipes.com/recipe/41729/grilled-mustard-potato-salad/,"3 Yukon Gold potatoes, cubed"
1,https://www.allrecipes.com/recipe/41729/grilled-mustard-potato-salad/,"3 red potatoes, cubed"
2,https://www.allrecipes.com/recipe/41729/grilled-mustard-potato-salad/,1/4 cup canola oil
3,https://www.allrecipes.com/recipe/41729/grilled-mustard-potato-salad/,3 tablespoons distilled white vinegar
4,https://www.allrecipes.com/recipe/41729/grilled-mustard-potato-salad/,1 tablespoon Dijon mustard
5,https://www.allrecipes.com/recipe/41729/grilled-mustard-potato-salad/,1/2 teaspoon celery salt
6,https://www.allrecipes.com/recipe/41729/grilled-mustard-potato-salad/,1/4 teaspoon pepper
0,https://www.allrecipes.com/recipe/45644/roasted-veggie-pasta/,1/4 pound fresh asparagus
1,https://www.allrecipes.com/recipe/45644/roasted-veggie-pasta/,"2 red bell pepper, sliced"
2,https://www.allrecipes.com/recipe/45644/roasted-veggie-pasta/,"1/4 pound crimini mushrooms, sliced"
3,https://www.allrecipes.com/recipe/45644/roasted-veggie-pasta/,"10 cloves roasted garlic, chopped"
4,https://www.allrecipes.com/recipe/45644/roasted-veggie-pasta/,"1/2 tomato, quartered"
5,https://www.allrecipes.com/recipe/45644/roasted-veggie-pasta/,1/2 teaspoon chopped fresh rosemary
6,https://www.allrecipes.com/recipe/45644/roasted-veggie-pasta/,1/2 teaspoon chopped fresh oregano
7,https://www.allrecipes.com/recipe/45644/roasted-veggie-pasta/,2 tablespoons olive oil
8,https://www.allrecipes.com/recipe/45644/roasted-veggie-pasta/,8 ounces dry fettuccini noodles
9,https://www.allrecipes.com/recipe/45644/roasted-veggie-pasta/,1/4 cup grated Parmesan cheese
10,https://www.allrecipes.com/recipe/45644/roasted-veggie-pasta/,2 tablespoons tapenade
0,https://www.allrecipes.com/recipe/54235/black-bean-cigars/,"24 frozen potato rounds, thawed and mashed slightly"
1,https://www.allrecipes.com/recipe/54235/black-bean-cigars/,"1 large tomato, diced"
2,https://www.allrecipes.com/recipe/54235/black-bean-cigars/,1/4 cup chopped fresh cilantro
3,https://www.allrecipes.com/recipe/54235/black-bean-cigars/,"1 (15 ounce) can black beans, rinsed and drained"
4,https://www.allrecipes.com/recipe/54235/black-bean-cigars/,1 (8 ounce) container sour cream
5,https://www.allrecipes.com/recipe/54235/black-bean-cigars/,2 cups shredded Colby-Jack cheese
6,https://www.allrecipes.com/recipe/54235/black-bean-cigars/,1/2 cup picante sauce
7,https://www.allrecipes.com/recipe/54235/black-bean-cigars/,1/2 tablespoon chili powder
8,https://www.allrecipes.com/recipe/54235/black-bean-cigars/,1 pinch cayenne pepper
9,https://www.allrecipes.com/recipe/54235/black-bean-cigars/,12 (8 inch) flour tortillas
0,https://www.allrecipes.com/recipe/80803/wicked-good-veggie-chili/,1/2 cup texturized vegetable protein (TVP)
1,https://www.allrecipes.com/recipe/80803/wicked-good-veggie-chili/,1 cup water
2,https://www.allrecipes.com/recipe/80803/wicked-good-veggie-chili/,2 1/2 tablespoons olive oil
3,https://www.allrecipes.com/recipe/80803/wicked-good-veggie-chili/,"1 onion, chopped"
4,https://www.allrecipes.com/recipe/80803/wicked-good-veggie-chili/,"6 cloves garlic, minced"
5,https://www.allrecipes.com/recipe/80803/wicked-good-veggie-chili/,1 teaspoon salt
6,https://www.allrecipes.com/recipe/80803/wicked-good-veggie-chili/,1 teaspoon ground black pepper
7,https://www.allrecipes.com/recipe/80803/wicked-good-veggie-chili/,2 teaspoons chili powder
8,https://www.allrecipes.com/recipe/80803/wicked-good-veggie-chili/,2 teaspoons ground cumin
9,https://www.allrecipes.com/recipe/80803/wicked-good-veggie-chili/,2 teaspoons ground cayenne pepper
10,https://www.allrecipes.com/recipe/80803/wicked-good-veggie-chili/,1/4 teaspoon cinnamon
11,https://www.allrecipes.com/recipe/80803/wicked-good-veggie-chili/,1 tablespoon honey
12,https://www.allrecipes.com/recipe/80803/wicked-good-veggie-chili/,2 (12 ounce) cans kidney beans with liquid
13,https://www.allrecipes.com/recipe/80803/wicked-good-veggie-chili/,2 (12 ounce) cans diced tomatoes with juice
14,https://www.allrecipes.com/recipe/80803/wicked-good-veggie-chili/,"1 green bell pepper, chopped"
15,https://www.allrecipes.com/recipe/80803/wicked-good-veggie-chili/,"2 carrots, finely chopped"
16,https://www.allrecipes.com/recipe/80803/wicked-good-veggie-chili/,"1 bunch green onions, chopped"
17,https://www.allrecipes.com/recipe/80803/wicked-good-veggie-chili/,"1 bunch cilantro, chopped"
18,https://www.allrecipes.com/recipe/80803/wicked-good-veggie-chili/,1 (8 ounce) container dairy sour cream
0,https://www.allrecipes.com/recipe/169278/savannahs-best-marinated-portobello-mushrooms/,1/2 cup cooking wine
1,https://www.allrecipes.com/recipe/169278/savannahs-best-marinated-portobello-mushrooms/,1 tablespoon olive oil
2,https://www.allrecipes.com/recipe/169278/savannahs-best-marinated-portobello-mushrooms/,2 tablespoons dark soy sauce
3,https://www.allrecipes.com/recipe/169278/savannahs-best-marinated-portobello-mushrooms/,2 tablespoons balsamic vinegar
4,https://www.allrecipes.com/recipe/169278/savannahs-best-marinated-portobello-mushrooms/,"2 cloves garlic, minced"
5,https://www.allrecipes.com/recipe/169278/savannahs-best-marinated-portobello-mushrooms/,2 large portobello mushroom caps
0,https://www.allrecipes.com/recipe/22161/basmati-rice/,1 3/4 cups water
1,https://www.allrecipes.com/recipe/22161/basmati-rice/,1 cup basmati rice
2,https://www.allrecipes.com/recipe/22161/basmati-rice/,1/4 cup frozen green peas
3,https://www.allrecipes.com/recipe/22161/basmati-rice/,1 teaspoon cumin seeds
0,https://www.allrecipes.com/recipe/20942/beer-battered-onion-rings/,2 cups all-purpose flour
1,https://www.allrecipes.com/recipe/20942/beer-battered-onion-rings/,"1 egg, beaten"
2,https://www.allrecipes.com/recipe/20942/beer-battered-onion-rings/,2 teaspoons dried parsley
3,https://www.allrecipes.com/recipe/20942/beer-battered-onion-rings/,2 teaspoons garlic powder
4,https://www.allrecipes.com/recipe/20942/beer-battered-onion-rings/,2 teaspoons dried oregano
5,https://www.allrecipes.com/recipe/20942/beer-battered-onion-rings/,salt and pepper to taste
6,https://www.allrecipes.com/recipe/20942/beer-battered-onion-rings/,1 cup beer
7,https://www.allrecipes.com/recipe/20942/beer-battered-onion-rings/,"3 large onions, sliced into rings"
8,https://www.allrecipes.com/recipe/20942/beer-battered-onion-rings/,1 cup oil for frying
0,https://www.allrecipes.com/recipe/23140/yummy-candied-yams/,"4 sweet potatoes, peeled and cubed"
1,https://www.allrecipes.com/recipe/23140/yummy-candied-yams/,1/2 cup water
2,https://www.allrecipes.com/recipe/23140/yummy-candied-yams/,1 cup butter
3,https://www.allrecipes.com/recipe/23140/yummy-candied-yams/,2 cups white sugar
0,https://www.allrecipes.com/recipe/13894/zucchini-saute/,1 tablespoon vegetable oil
1,https://www.allrecipes.com/recipe/13894/zucchini-saute/,"1 onion, sliced"
2,https://www.allrecipes.com/recipe/13894/zucchini-saute/,"2 tomatoes, chopped"
3,https://www.allrecipes.com/recipe/13894/zucchini-saute/,"2 pounds zucchini, peeled and cut into 1 inch thick slices"
4,https://www.allrecipes.com/recipe/13894/zucchini-saute/,"1 green bell pepper, chopped"
5,https://www.allrecipes.com/recipe/13894/zucchini-saute/,salt to taste
6,https://www.allrecipes.com/recipe/13894/zucchini-saute/,ground black pepper to taste
7,https://www.allrecipes.com/recipe/13894/zucchini-saute/,1/4 cup uncooked white rice
8,https://www.allrecipes.com/recipe/13894/zucchini-saute/,1/2 cup water
0,https://www.allrecipes.com/recipe/235052/moms-potato-latkes/,3 cups shredded potato
1,https://www.allrecipes.com/recipe/235052/moms-potato-latkes/,1/4 cup grated onion
2,https://www.allrecipes.com/recipe/235052/moms-potato-latkes/,"2 eggs, beaten"
3,https://www.allrecipes.com/recipe/235052/moms-potato-latkes/,"6 saltine crackers, or as needed, crushed"
4,https://www.allrecipes.com/recipe/235052/moms-potato-latkes/,1 teaspoon salt
5,https://www.allrecipes.com/recipe/235052/moms-potato-latkes/,1/4 teaspoon ground black pepper
6,https://www.allrecipes.com/recipe/235052/moms-potato-latkes/,"1/2 cup vegetable oil, or as needed"
0,https://www.allrecipes.com/recipe/230283/tasty-baked-mac-n-cheese/,1 (16 ounce) package elbow macaroni
1,https://www.allrecipes.com/recipe/230283/tasty-baked-mac-n-cheese/,1/2 teaspoon salt
2,https://www.allrecipes.com/recipe/230283/tasty-baked-mac-n-cheese/,"3/4 cup butter, softened - divided"
3,https://www.allrecipes.com/recipe/230283/tasty-baked-mac-n-cheese/,1 cup sour cream
4,https://www.allrecipes.com/recipe/230283/tasty-baked-mac-n-cheese/,"1 tablespoon cream cheese, softened"
5,https://www.allrecipes.com/recipe/230283/tasty-baked-mac-n-cheese/,1 (8 ounce) package shredded sharp Cheddar cheese
6,https://www.allrecipes.com/recipe/230283/tasty-baked-mac-n-cheese/,1 egg yolk
7,https://www.allrecipes.com/recipe/230283/tasty-baked-mac-n-cheese/,2 tablespoons all-purpose flour
8,https://www.allrecipes.com/recipe/230283/tasty-baked-mac-n-cheese/,1/2 teaspoon salt
9,https://www.allrecipes.com/recipe/230283/tasty-baked-mac-n-cheese/,1/2 teaspoon ground cayenne pepper
10,https://www.allrecipes.com/recipe/230283/tasty-baked-mac-n-cheese/,1 cup milk
11,https://www.allrecipes.com/recipe/230283/tasty-baked-mac-n-cheese/,1 (8 ounce) package shredded mild Cheddar cheese
0,https://www.allrecipes.com/recipe/13112/cream-of-fresh-asparagus-soup-i/,1 1/2 pounds fresh asparagus
1,https://www.allrecipes.com/recipe/13112/cream-of-fresh-asparagus-soup-i/,1 1/2 cups chopped onion
2,https://www.allrecipes.com/recipe/13112/cream-of-fresh-asparagus-soup-i/,6 tablespoons butter
3,https://www.allrecipes.com/recipe/13112/cream-of-fresh-asparagus-soup-i/,1 pinch salt
4,https://www.allrecipes.com/recipe/13112/cream-of-fresh-asparagus-soup-i/,6 tablespoons all-purpose flour
5,https://www.allrecipes.com/recipe/13112/cream-of-fresh-asparagus-soup-i/,2 cups water
6,https://www.allrecipes.com/recipe/13112/cream-of-fresh-asparagus-soup-i/,4 cups hot milk
7,https://www.allrecipes.com/recipe/13112/cream-of-fresh-asparagus-soup-i/,1 teaspoon dried dill weed
8,https://www.allrecipes.com/recipe/13112/cream-of-fresh-asparagus-soup-i/,1 teaspoon salt
9,https://www.allrecipes.com/recipe/13112/cream-of-fresh-asparagus-soup-i/,1/2 teaspoon ground white pepper
10,https://www.allrecipes.com/recipe/13112/cream-of-fresh-asparagus-soup-i/,2 tablespoons tamari
0,https://www.allrecipes.com/recipe/14108/moroccan-lentil-salad/,1/2 cup dry lentils
1,https://www.allrecipes.com/recipe/14108/moroccan-lentil-salad/,1 1/2 cups water
2,https://www.allrecipes.com/recipe/14108/moroccan-lentil-salad/,"1/2 (15 ounce) can garbanzo beans, drained"
3,https://www.allrecipes.com/recipe/14108/moroccan-lentil-salad/,"2 tomatoes, chopped"
4,https://www.allrecipes.com/recipe/14108/moroccan-lentil-salad/,"4 green onions, chopped"
5,https://www.allrecipes.com/recipe/14108/moroccan-lentil-salad/,2 minced hot green chile peppers
6,https://www.allrecipes.com/recipe/14108/moroccan-lentil-salad/,"1 green bell pepper, chopped"
7,https://www.allrecipes.com/recipe/14108/moroccan-lentil-salad/,"1/2 yellow bell pepper, chopped"
8,https://www.allrecipes.com/recipe/14108/moroccan-lentil-salad/,"1 red bell pepper, chopped"
9,https://www.allrecipes.com/recipe/14108/moroccan-lentil-salad/,"1 lime, juiced"
10,https://www.allrecipes.com/recipe/14108/moroccan-lentil-salad/,2 tablespoons olive oil
11,https://www.allrecipes.com/recipe/14108/moroccan-lentil-salad/,1/4 cup chopped fresh cilantro
12,https://www.allrecipes.com/recipe/14108/moroccan-lentil-salad/,salt to taste
0,https://www.allrecipes.com/recipe/15183/carrot-patties/,"1 pound carrots, grated"
1,https://www.allrecipes.com/recipe/15183/carrot-patties/,"1 clove garlic, minced"
2,https://www.allrecipes.com/recipe/15183/carrot-patties/,4 eggs
3,https://www.allrecipes.com/recipe/15183/carrot-patties/,1/4 cup all-purpose flour
4,https://www.allrecipes.com/recipe/15183/carrot-patties/,1/4 cup bread crumbs or matzo meal
5,https://www.allrecipes.com/recipe/15183/carrot-patties/,1/2 teaspoon salt
6,https://www.allrecipes.com/recipe/15183/carrot-patties/,1 pinch ground black pepper
7,https://www.allrecipes.com/recipe/15183/carrot-patties/,2 tablespoons vegetable oil
0,https://www.allrecipes.com/recipe/15528/spinach-pinwheels/,2 (8 ounce) packages refrigerated crescent rolls
1,https://www.allrecipes.com/recipe/15528/spinach-pinwheels/,1 (7 ounce) package garlic herb cheese spread
2,https://www.allrecipes.com/recipe/15528/spinach-pinwheels/,"1 (10 ounce) package frozen chopped spinach, thawed and drained"
0,https://www.allrecipes.com/recipe/16532/creamy-baked-corn-casserole/,1/4 cup butter
1,https://www.allrecipes.com/recipe/16532/creamy-baked-corn-casserole/,2 (3 ounce) packages cream cheese
2,https://www.allrecipes.com/recipe/16532/creamy-baked-corn-casserole/,"1 (11.25 ounce) can whole kernel corn, drained"
3,https://www.allrecipes.com/recipe/16532/creamy-baked-corn-casserole/,1 (15 ounce) can cream-style corn
4,https://www.allrecipes.com/recipe/16532/creamy-baked-corn-casserole/,1 (4 ounce) can chopped green chile peppers
5,https://www.allrecipes.com/recipe/16532/creamy-baked-corn-casserole/,1/2 cup chopped onion
6,https://www.allrecipes.com/recipe/16532/creamy-baked-corn-casserole/,1 (6 ounce) can French-fried onions
0,https://www.allrecipes.com/recipe/24413/tortellini-chowder/,2/3 cup chopped onion
1,https://www.allrecipes.com/recipe/24413/tortellini-chowder/,1/2 cup chopped red bell pepper
2,https://www.allrecipes.com/recipe/24413/tortellini-chowder/,1/3 cup chopped green chile pepper
3,https://www.allrecipes.com/recipe/24413/tortellini-chowder/,2 tablespoons minced garlic
4,https://www.allrecipes.com/recipe/24413/tortellini-chowder/,"1 jalapeno pepper, seeded and diced"
5,https://www.allrecipes.com/recipe/24413/tortellini-chowder/,1 tablespoon margarine
6,https://www.allrecipes.com/recipe/24413/tortellini-chowder/,3 cups vegetable broth
7,https://www.allrecipes.com/recipe/24413/tortellini-chowder/,2 cups peeled and cubed potatoes
8,https://www.allrecipes.com/recipe/24413/tortellini-chowder/,1 teaspoon ground cumin
9,https://www.allrecipes.com/recipe/24413/tortellini-chowder/,1/2 teaspoon salt
10,https://www.allrecipes.com/recipe/24413/tortellini-chowder/,1/8 teaspoon ground black pepper
11,https://www.allrecipes.com/recipe/24413/tortellini-chowder/,1/8 teaspoon ground red pepper
12,https://www.allrecipes.com/recipe/24413/tortellini-chowder/,2 cups cheese tortellini
13,https://www.allrecipes.com/recipe/24413/tortellini-chowder/,2 tablespoons all-purpose flour
14,https://www.allrecipes.com/recipe/24413/tortellini-chowder/,2 tablespoons vegetable oil
15,https://www.allrecipes.com/recipe/24413/tortellini-chowder/,"1 (15 ounce) can whole kernel corn, drained"
16,https://www.allrecipes.com/recipe/24413/tortellini-chowder/,1 pint half-and-half cream
0,https://www.allrecipes.com/recipe/19369/vegetarian-baked-pasta/,1 pound penne pasta
1,https://www.allrecipes.com/recipe/19369/vegetarian-baked-pasta/,2 tablespoons olive oil
2,https://www.allrecipes.com/recipe/19369/vegetarian-baked-pasta/,"8 ounces portobello mushrooms, cut into 1/2 inch pieces"
3,https://www.allrecipes.com/recipe/19369/vegetarian-baked-pasta/,1 teaspoon dried basil
4,https://www.allrecipes.com/recipe/19369/vegetarian-baked-pasta/,1 teaspoon dried oregano
5,https://www.allrecipes.com/recipe/19369/vegetarian-baked-pasta/,"2 cloves garlic, minced"
6,https://www.allrecipes.com/recipe/19369/vegetarian-baked-pasta/,1 (28 ounce) jar spaghetti sauce
7,https://www.allrecipes.com/recipe/19369/vegetarian-baked-pasta/,4 cups shredded mozzarella cheese
8,https://www.allrecipes.com/recipe/19369/vegetarian-baked-pasta/,"8 ounces Gorgonzola cheese, crumbled"
0,https://www.allrecipes.com/recipe/214718/mushroom-and-spinach-ravioli-with-chive-butter-sauce/,1 teaspoon olive oil
1,https://www.allrecipes.com/recipe/214718/mushroom-and-spinach-ravioli-with-chive-butter-sauce/,"1 1/2 tablespoons water, or more if needed"
2,https://www.allrecipes.com/recipe/214718/mushroom-and-spinach-ravioli-with-chive-butter-sauce/,2 eggs
3,https://www.allrecipes.com/recipe/214718/mushroom-and-spinach-ravioli-with-chive-butter-sauce/,"2 cups all-purpose flour, or more if needed"
4,https://www.allrecipes.com/recipe/214718/mushroom-and-spinach-ravioli-with-chive-butter-sauce/,1/4 teaspoon salt
5,https://www.allrecipes.com/recipe/214718/mushroom-and-spinach-ravioli-with-chive-butter-sauce/,1 teaspoon olive oil
6,https://www.allrecipes.com/recipe/214718/mushroom-and-spinach-ravioli-with-chive-butter-sauce/,"1 clove garlic, minced"
7,https://www.allrecipes.com/recipe/214718/mushroom-and-spinach-ravioli-with-chive-butter-sauce/,1/2 cup chopped onion
8,https://www.allrecipes.com/recipe/214718/mushroom-and-spinach-ravioli-with-chive-butter-sauce/,"1 (8 ounce) package fresh mushrooms, coarsely chopped"
9,https://www.allrecipes.com/recipe/214718/mushroom-and-spinach-ravioli-with-chive-butter-sauce/,"4 ounces cream cheese, softened"
10,https://www.allrecipes.com/recipe/214718/mushroom-and-spinach-ravioli-with-chive-butter-sauce/,1/3 cup grated Parmesan cheese
11,https://www.allrecipes.com/recipe/214718/mushroom-and-spinach-ravioli-with-chive-butter-sauce/,1/2 cup mozzarella cheese
12,https://www.allrecipes.com/recipe/214718/mushroom-and-spinach-ravioli-with-chive-butter-sauce/,"1/2 cup frozen chopped spinach, thawed and drained"
13,https://www.allrecipes.com/recipe/214718/mushroom-and-spinach-ravioli-with-chive-butter-sauce/,1 tablespoon chopped fresh chives
14,https://www.allrecipes.com/recipe/214718/mushroom-and-spinach-ravioli-with-chive-butter-sauce/,1 tablespoon chopped fresh parsley
